transaction_id,reference_id,card_id,amount,transaction_type,processed_at,merchant_id,terminal_id,batch_id,authorization_code,status
TX-PROC-202503110048-480873,TX-POS-202503110048-480873,GC-STORE-0512-9476,3.97,PURCHASE,2025-03-04 12:28:53,STORE-0512,POS-004,BATCH-STORE-0512-20250304-2,047059,SETTLED
TX-PROC-202503110048-733023,TX-POS-202503110048-733023,UOHH-3091,42.37,REFUND,2025-03-02 13:27:05,STORE-0512,POS-002,BATCH-STORE-0512-20250302-9,JC8037,SETTLED
TX-PROC-202503110048-720479,TX-POS-202503110048-720479,3056563582323221,1.5,PURCHASE,2025-02-27 11:30:49,STORE-0512,POS-001,BATCH-STORE-0512-20250227-4,988765,SETTLED
TX-PROC-202503110048-099898,TX-POS-202503110048-099898,DJIY-9980,24.0,REFUND,2025-02-25 11:29:40,STORE-0512,POS-005,BATCH-STORE-0512-20250225-1,633000,SETTLED
TX-PROC-202503110048-901573,TX-POS-202503110048-901573,IIFI-3997,2.99,PURCHASE,2025-03-08 13:06:43,STORE-0512,POS-002,BATCH-STORE-0512-20250308-7,G16492,SETTLED
TX-PROC-202503110048-310515,TX-POS-202503110048-310515,4659950081426074,3.99,REFUND,2025-03-06 11:45:44,STORE-0512,POS-004,BATCH-STORE-0512-20250306-2,W75766,SETTLED
TX-PROC-202503110048-311234,TX-POS-202503110048-311234,6590009695021693,5.99,REFUND,2025-02-22 18:39:27,STORE-0512,POS-003,BATCH-STORE-0512-20250222-6,W16885,SETTLED
TX-PROC-202503110048-029465,TX-POS-202503110048-029465,GC-STORE-0512-4886,1.5,PURCHASE,2025-02-17 13:44:40,STORE-0512,POS-005,BATCH-STORE-0512-20250217-5,EZ6217,SETTLED
TX-PROC-202503110048-963953,TX-POS-202503110048-963953,QUXG-6533,1.599,PURCHASE,2025-02-24 11:28:01,STORE-0512,POS-003,BATCH-STORE-0512-20250224-6,782513,SETTLED
TX-PROC-202503110048-872776,TX-POS-202503110048-872776,6248174351303434,9.0,REFUND,2025-03-07 11:49:11,STORE-0512,POS-003,BATCH-STORE-0512-20250307-8,KI1134,SETTLED
TX-PROC-202503110048-453750,TX-POS-202503110048-453750,OLUB-2766,1.46,PURCHASE,2025-02-22 13:35:37,STORE-0512,POS-003,BATCH-STORE-0512-20250222-4,SP5486,SETTLED
TX-PROC-202503110048-409738,TX-POS-202503110048-409738,3430328575950541,0.0,BALANCE,2025-02-21 18:43:39,STORE-0512,POS-001,BATCH-STORE-0512-20250221-6,NC6542,SETTLED
TX-PROC-202503110048-968633,TX-POS-202503110048-968633,CARD-85544,1.0,PURCHASE,2025-02-12 13:13:43,STORE-0512,POS-004,BATCH-STORE-0512-20250212-6,296424,SETTLED
TX-PROC-202503110048-195824,TX-POS-202503110048-195824,CARD-76694,3.99,PURCHASE,2025-03-08 17:58:29,STORE-0512,POS-005,BATCH-STORE-0512-20250308-1,GS9675,SETTLED
TX-PROC-202503110048-523555,TX-POS-202503110048-523555,UECK-8401,1.0,PURCHASE,2025-02-22 13:23:01,STORE-0512,POS-005,BATCH-STORE-0512-20250222-4,F92630,SETTLED
TX-PROC-202503110048-070623,TX-POS-202503110048-070623,6491663853736373,4.0,PURCHASE,2025-02-17 13:25:33,STORE-0512,POS-004,BATCH-STORE-0512-20250217-3,825676,SETTLED
TX-PROC-202503110048-761975,TX-POS-202503110048-761975,GC-STORE-0512-8414,10.99,PURCHASE,2025-03-11 12:53:51,STORE-0512,POS-003,BATCH-STORE-0512-20250311-4,057459,SETTLED
TX-PROC-202503110048-610541,TX-POS-202503110048-610541,8364462803737005,10.0,REFUND,2025-03-05 11:39:23,STORE-0512,POS-004,BATCH-STORE-0512-20250305-4,274177,SETTLED
TX-PROC-202503110048-081490,TX-POS-202503110048-081490,VWYJ-6503,2.0,PURCHASE,2025-02-09 09:41:35,STORE-0512,POS-001,BATCH-STORE-0512-20250209-2,884858,SETTLED
TX-PROC-202503110048-320809,TX-POS-202503110048-320809,1854829191135693,3.99,PURCHASE,2025-03-05 13:09:37,STORE-0512,POS-005,BATCH-STORE-0512-20250305-2,G28092,SETTLED
TX-PROC-202503110048-899316,TX-POS-202503110048-899316,CARD-51492,33.0,PURCHASE,2025-02-15 18:54:37,STORE-0512,POS-001,BATCH-STORE-0512-20250215-8,057447,SETTLED
TX-PROC-202503110048-320997,TX-POS-202503110048-320997,IJKW-7220,1.0,PURCHASE,2025-02-22 12:44:33,STORE-0512,POS-003,BATCH-STORE-0512-20250222-7,O57821,SETTLED
TX-PROC-202503110048-872448,TX-POS-202503110048-872448,GC-STORE-0512-4054,20.99,REFUND,2025-03-02 11:10:56,STORE-0512,POS-005,BATCH-STORE-0512-20250302-1,KH1216,SETTLED
TX-PROC-202503110048-759155,TX-POS-202503110048-759155,CARD-53881,17.99,PURCHASE,2025-02-13 17:25:07,STORE-0512,POS-001,BATCH-STORE-0512-20250213-9,SJ7423,SETTLED
TX-PROC-202503110048-317958,TX-POS-202503110048-317958,GC-STORE-0512-3657,2.99,PURCHASE,2025-02-17 13:17:05,STORE-0512,POS-001,BATCH-STORE-0512-20250217-9,DN8269,SETTLED
TX-PROC-202503110048-874070,TX-POS-202503110048-874070,9945297533044992,7.0,PURCHASE,2025-02-28 13:37:17,STORE-0512,POS-001,BATCH-STORE-0512-20250228-7,Y82271,SETTLED
TX-PROC-202503110048-268279,TX-POS-202503110048-268279,CARD-63529,1.11,PURCHASE,2025-02-10 11:44:05,STORE-0512,POS-005,BATCH-STORE-0512-20250210-4,X90932,SETTLED
TX-PROC-202503110048-943514,TX-POS-202503110048-943514,8364462803737005,2.99,PURCHASE,2025-02-10 15:34:28,STORE-0512,POS-001,BATCH-STORE-0512-20250210-6,646489,SETTLED
TX-PROC-202503110048-964827,TX-POS-202503110048-964827,QPNE-8597,1.0,PURCHASE,2025-03-11 12:19:38,STORE-0512,POS-002,BATCH-STORE-0512-20250311-7,054436,SETTLED
TX-PROC-202503110048-952928,TX-POS-202503110048-952928,CARD-21804,2.99,PURCHASE,2025-02-21 11:42:46,STORE-0512,POS-005,BATCH-STORE-0512-20250221-2,891885,SETTLED
TX-PROC-202503110048-581703,TX-POS-202503110048-581703,1092327184454104,0.0,BALANCE,2025-03-11 19:52:36,STORE-0512,POS-001,BATCH-STORE-0512-20250311-6,477760,SETTLED
TX-PROC-202503110048-063451,TX-POS-202503110048-063451,8166553773123989,29.900000000000002,PURCHASE,2025-02-27 17:10:56,STORE-0512,POS-001,BATCH-STORE-0512-20250227-7,UV6297,SETTLED
TX-PROC-202503110048-537706,TX-POS-202503110048-537706,QUHB-1681,2.99,PURCHASE,2025-03-07 13:25:14,STORE-0512,POS-005,BATCH-STORE-0512-20250307-7,Q28408,SETTLED
TX-PROC-202503110048-896418,TX-POS-202503110048-896418,GC-STORE-0512-6248,8.99,REFUND,2025-02-28 13:11:26,STORE-0512,POS-005,BATCH-STORE-0512-20250228-9,FL1482,SETTLED
TX-PROC-202503110048-268822,TX-POS-202503110048-268822,AIXZ-3008,7.99,REFUND,2025-02-25 12:16:40,STORE-0512,POS-004,BATCH-STORE-0512-20250225-1,504439,SETTLED
TX-PROC-202503110048-919895,TX-POS-202503110048-919895,QYDI-7771,9.99,PURCHASE,2025-02-09 11:58:21,STORE-0512,POS-005,BATCH-STORE-0512-20250209-4,ZD6990,SETTLED
TX-PROC-202503110048-946201,TX-POS-202503110048-946201,GC-STORE-0512-3657,42.99,REFUND,2025-03-10 18:12:45,STORE-0512,POS-004,BATCH-STORE-0512-20250310-5,894226,SETTLED
TX-PROC-202503110048-851539,TX-POS-202503110048-851539,CARD-17290,6.0,PURCHASE,2025-03-01 11:14:23,STORE-0512,POS-002,BATCH-STORE-0512-20250301-3,110577,SETTLED
TX-PROC-202503110048-467342,TX-POS-202503110048-467342,CARD-64574,8.0,PURCHASE,2025-03-06 18:18:55,STORE-0512,POS-001,BATCH-STORE-0512-20250306-2,948522,SETTLED
TX-PROC-202503110048-500680,TX-POS-202503110048-500680,CARD-10298,5.99,REFUND,2025-02-27 09:36:06,STORE-0512,POS-005,BATCH-STORE-0512-20250226-5,GT3792,SETTLED
TX-PROC-202503110048-992608,TX-POS-202503110048-992608,GC-STORE-0512-9852,3.32,PURCHASE,2025-02-19 12:02:45,STORE-0512,POS-004,BATCH-STORE-0512-20250219-8,761812,SETTLED
TX-PROC-202503110048-764687,TX-POS-202503110048-764687,CARD-39719,0.0,BALANCE,2025-02-19 13:04:36,STORE-0512,POS-004,BATCH-STORE-0512-20250219-8,242487,SETTLED
TX-PROC-202503110048-063213,TX-POS-202503110048-063213,CARD-89784,13.99,PURCHASE,2025-03-10 11:28:56,STORE-0512,POS-003,BATCH-STORE-0512-20250310-6,Z78259,SETTLED
TX-PROC-202503110048-334653,TX-POS-202503110048-334653,6966851239683688,1.99,PURCHASE,2025-03-03 18:28:25,STORE-0512,POS-001,BATCH-STORE-0512-20250303-4,681810,SETTLED
TX-PROC-202503110048-306101,TX-POS-202503110048-306101,GC-STORE-0512-1166,36.0,REFUND,2025-03-09 15:26:48,STORE-0512,POS-005,BATCH-STORE-0512-20250309-1,M90406,SETTLED
TX-PROC-202503110048-955387,TX-POS-202503110048-955387,2525656936586136,19.99,REFUND,2025-02-09 17:26:50,STORE-0512,POS-004,BATCH-STORE-0512-20250209-3,128223,SETTLED
TX-PROC-202503110048-057422,TX-POS-202503110048-057422,CARD-31554,2.99,REFUND,2025-03-06 15:54:14,STORE-0512,POS-001,BATCH-STORE-0512-20250306-3,CA5498,SETTLED
TX-PROC-202503110048-610195,TX-POS-202503110048-610195,GC-STORE-0512-9289,5.6,REFUND,2025-02-16 13:35:51,STORE-0512,POS-003,BATCH-STORE-0512-20250216-7,E93084,SETTLED
TX-PROC-202503110048-441524,TX-POS-202503110048-441524,JZNT-4509,4.99,PURCHASE,2025-02-12 17:16:02,STORE-0512,POS-002,BATCH-STORE-0512-20250212-1,183044,SETTLED
TX-PROC-202503110048-527727,TX-POS-202503110048-527727,CARD-11654,1.0,PURCHASE,2025-02-25 13:20:16,STORE-0512,POS-004,BATCH-STORE-0512-20250225-9,CJ1922,SETTLED
TX-PROC-202503110048-319832,TX-POS-202503110048-319832,1690317446227753,16.5,PURCHASE,2025-02-12 17:01:49,STORE-0512,POS-002,BATCH-STORE-0512-20250212-2,M89315,SETTLED
TX-PROC-202503110048-394806,TX-POS-202503110048-394806,CARD-97003,4.99,PURCHASE,2025-02-18 18:36:28,STORE-0512,POS-001,BATCH-STORE-0512-20250218-4,MU0816,SETTLED
TX-PROC-202503110048-416038,TX-POS-202503110048-416038,GC-STORE-0512-6595,39.900000000000006,PURCHASE,2025-02-21 13:34:35,STORE-0512,POS-005,BATCH-STORE-0512-20250221-6,A92863,SETTLED
TX-PROC-202503110048-785910,TX-POS-202503110048-785910,3636684757006314,4.0,PURCHASE,2025-02-14 13:21:08,STORE-0512,POS-004,BATCH-STORE-0512-20250214-1,M77050,SETTLED
TX-PROC-202503110048-995202,TX-POS-202503110048-995202,3732872376943835,15.99,REFUND,2025-02-17 11:16:40,STORE-0512,POS-003,BATCH-STORE-0512-20250217-2,QB9019,SETTLED
TX-PROC-202503110048-176240,TX-POS-202503110048-176240,CARD-96423,2.0,PURCHASE,2025-02-20 11:04:25,STORE-0512,POS-001,BATCH-STORE-0512-20250220-9,CC0810,SETTLED
TX-PROC-202503110048-364248,TX-POS-202503110048-364248,XCGW-2411,4.99,PURCHASE,2025-03-08 11:17:55,STORE-0512,POS-001,BATCH-STORE-0512-20250308-1,RL3058,SETTLED
TX-PROC-202503110048-909606,TX-POS-202503110048-909606,8579110748542173,5.99,PURCHASE,2025-03-03 11:25:03,STORE-0512,POS-001,BATCH-STORE-0512-20250303-8,CP7675,SETTLED
TX-PROC-202503110048-427530,TX-POS-202503110048-427530,2787455662004166,8.99,REFUND,2025-02-20 18:19:50,STORE-0512,POS-005,BATCH-STORE-0512-20250220-3,897130,SETTLED
TX-PROC-202503110048-669205,TX-POS-202503110048-669205,2068012416221132,3.35,PURCHASE,2025-02-23 13:27:37,STORE-0512,POS-003,BATCH-STORE-0512-20250223-1,US2796,SETTLED
TX-PROC-202503110048-373697,TX-POS-202503110048-373697,GC-STORE-0512-7184,1.0,PURCHASE,2025-02-26 11:53:34,STORE-0512,POS-001,BATCH-STORE-0512-20250226-5,JR4357,SETTLED
TX-PROC-202503110048-278581,TX-POS-202503110048-278581,CARD-75671,2.99,PURCHASE,2025-03-11 12:08:41,STORE-0512,POS-004,BATCH-STORE-0512-20250311-2,K81485,SETTLED
TX-PROC-202503110048-703561,TX-POS-202503110048-703561,GC-STORE-0512-1549,2.99,PURCHASE,2025-02-24 18:39:06,STORE-0512,POS-002,BATCH-STORE-0512-20250224-2,T58183,SETTLED
TX-PROC-202503110048-206422,TX-POS-202503110048-206422,GC-STORE-0512-3992,3.99,PURCHASE,2025-02-27 17:36:52,STORE-0512,POS-002,BATCH-STORE-0512-20250227-8,S09524,SETTLED
TX-PROC-202503110048-276827,TX-POS-202503110048-276827,QGDM-1918,8.0,PURCHASE,2025-03-08 19:51:54,STORE-0512,POS-004,BATCH-STORE-0512-20250308-9,S76246,SETTLED
TX-PROC-202503110048-999759,TX-POS-202503110048-999759,7975287310209107,1.27,PURCHASE,2025-03-10 13:07:16,STORE-0512,POS-002,BATCH-STORE-0512-20250310-4,SH0036,SETTLED
TX-PROC-202503110048-326859,TX-POS-202503110048-326859,GC-STORE-0512-3583,0.0,BALANCE,2025-02-19 13:13:42,STORE-0512,POS-003,BATCH-STORE-0512-20250219-1,BU8655,SETTLED
TX-PROC-202503110048-367790,TX-POS-202503110048-367790,CARD-64574,8.19,REFUND,2025-03-01 13:03:48,STORE-0512,POS-002,BATCH-STORE-0512-20250301-9,956074,SETTLED
TX-PROC-202503110048-113371,TX-POS-202503110048-113371,CARD-45909,2.22,PURCHASE,2025-02-28 00:03:27,STORE-0512,POS-005,BATCH-STORE-0512-20250227-4,317220,SETTLED
TX-PROC-202503110048-183203,TX-POS-202503110048-183203,5336459662430207,40.99,REFUND,2025-03-02 13:29:50,STORE-0512,POS-003,BATCH-STORE-0512-20250302-4,985685,SETTLED
TX-PROC-202503110048-892321,TX-POS-202503110048-892321,UOHH-3091,8.99,PURCHASE,2025-03-11 04:33:07,STORE-0512,POS-005,BATCH-STORE-0512-20250310-9,812418,SETTLED
TX-PROC-202503110048-223399,TX-POS-202503110048-223399,CARD-88453,8.99,REFUND,2025-02-15 17:48:26,STORE-0512,POS-004,BATCH-STORE-0512-20250215-8,KC3590,SETTLED
TX-PROC-202503110048-105371,TX-POS-202503110048-105371,GC-STORE-0512-3358,27.02,PURCHASE,2025-02-19 18:22:37,STORE-0512,POS-003,BATCH-STORE-0512-20250219-4,G74295,SETTLED
TX-PROC-202503110048-888293,TX-POS-202503110048-888293,GC-STORE-0512-8778,42.99,REFUND,2025-02-09 11:28:28,STORE-0512,POS-001,BATCH-STORE-0512-20250209-3,B19353,SETTLED
TX-PROC-202503110048-826673,TX-POS-202503110048-826673,GC-STORE-0512-4673,1.99,PURCHASE,2025-03-04 11:11:53,STORE-0512,POS-004,BATCH-STORE-0512-20250304-8,AB2365,SETTLED
TX-PROC-202503110048-567238,TX-POS-202503110048-567238,GC-STORE-0512-4807,63.0,PURCHASE,2025-02-19 12:57:56,STORE-0512,POS-004,BATCH-STORE-0512-20250219-2,404820,SETTLED
TX-PROC-202503110048-475227,TX-POS-202503110048-475227,OLLF-8304,5.0,PURCHASE,2025-03-03 13:25:16,STORE-0512,POS-003,BATCH-STORE-0512-20250303-2,210049,SETTLED
TX-PROC-202503110048-318156,TX-POS-202503110048-318156,8722608199649674,2.96,PURCHASE,2025-02-18 21:24:39,STORE-0512,POS-001,BATCH-STORE-0512-20250218-5,DX9427,SETTLED
TX-PROC-202503110048-444222,TX-POS-202503110048-444222,QYDI-7771,1.0,PURCHASE,2025-02-22 18:02:01,STORE-0512,POS-001,BATCH-STORE-0512-20250222-1,033943,SETTLED
TX-PROC-202503110048-789704,TX-POS-202503110048-789704,CARD-32757,0.0,BALANCE,2025-02-16 12:15:10,STORE-0512,POS-001,BATCH-STORE-0512-20250216-2,A25896,SETTLED
TX-PROC-202503110048-975951,TX-POS-202503110048-975951,CARD-24984,7.76,REFUND,2025-03-08 12:11:34,STORE-0512,POS-002,BATCH-STORE-0512-20250308-3,739907,SETTLED
TX-PROC-202503110048-296744,TX-POS-202503110048-296744,CARD-67031,4.5,REFUND,2025-02-18 17:40:26,STORE-0512,POS-004,BATCH-STORE-0512-20250218-2,N33456,SETTLED
TX-PROC-202503110048-238173,TX-POS-202503110048-238173,LTYN-5001,47.0,REFUND,2025-03-10 13:38:42,STORE-0512,POS-003,BATCH-STORE-0512-20250310-5,B83198,SETTLED
TX-PROC-202503110048-925436,TX-POS-202503110048-925436,VXTO-4699,11.99,PURCHASE,2025-03-06 13:52:26,STORE-0512,POS-004,BATCH-STORE-0512-20250306-9,N08883,SETTLED
TX-PROC-202503110048-972187,TX-POS-202503110048-972187,GIIR-8118,2.89,PURCHASE,2025-03-04 19:15:37,STORE-0512,POS-003,BATCH-STORE-0512-20250304-4,TB3632,SETTLED
TX-PROC-202503110048-902965,TX-POS-202503110048-902965,9277382790131241,0.0,BALANCE,2025-03-07 13:59:57,STORE-0512,POS-004,BATCH-STORE-0512-20250307-6,WP9329,SETTLED
TX-PROC-202503110048-717633,TX-POS-202503110048-717633,GC-STORE-0512-7601,36.99,REFUND,2025-02-22 17:32:37,STORE-0512,POS-003,BATCH-STORE-0512-20250222-8,454394,SETTLED
TX-PROC-202503110048-439019,TX-POS-202503110048-439019,CARD-36830,1.0,PURCHASE,2025-02-19 13:06:01,STORE-0512,POS-002,BATCH-STORE-0512-20250219-5,AT0297,SETTLED
TX-PROC-202503110048-413616,TX-POS-202503110048-413616,CARD-97003,2.0,PURCHASE,2025-02-15 13:32:18,STORE-0512,POS-003,BATCH-STORE-0512-20250215-4,AW2590,SETTLED
TX-PROC-202503110048-671423,TX-POS-202503110048-671423,AQUU-4567,6.0,PURCHASE,2025-02-15 12:55:03,STORE-0512,POS-001,BATCH-STORE-0512-20250215-1,RF6399,SETTLED
TX-PROC-202503110048-847771,TX-POS-202503110048-847771,GC-STORE-0512-2924,5.99,PURCHASE,2025-03-10 15:04:51,STORE-0512,POS-003,BATCH-STORE-0512-20250310-7,QD9932,SETTLED
TX-PROC-202503110048-280807,TX-POS-202503110048-280807,3937970013685544,2.01,PURCHASE,2025-03-09 12:44:48,STORE-0512,POS-001,BATCH-STORE-0512-20250309-3,U55981,SETTLED
TX-PROC-202503110048-571415,TX-POS-202503110048-571415,MOZH-8304,1.92,PURCHASE,2025-02-20 17:20:00,STORE-0512,POS-004,BATCH-STORE-0512-20250220-4,281517,SETTLED
TX-PROC-202503110048-078681,TX-POS-202503110048-078681,6466625901679987,5.99,PURCHASE,2025-03-02 17:19:33,STORE-0512,POS-001,BATCH-STORE-0512-20250302-1,GK1575,SETTLED
TX-PROC-202503110048-644981,TX-POS-202503110048-644981,CARD-87740,7.99,PURCHASE,2025-02-20 13:56:22,STORE-0512,POS-002,BATCH-STORE-0512-20250220-8,441410,SETTLED
TX-PROC-202503110048-090185,TX-POS-202503110048-090185,GC-STORE-0512-7609,5.5,REFUND,2025-02-13 19:42:29,STORE-0512,POS-003,BATCH-STORE-0512-20250213-9,QY9107,SETTLED
TX-PROC-202503110048-225547,TX-POS-202503110048-225547,CARD-33780,33.99,REFUND,2025-02-10 16:56:46,STORE-0512,POS-004,BATCH-STORE-0512-20250210-4,661235,SETTLED
TX-PROC-202503110048-578278,TX-POS-202503110048-578278,IXMT-7990,14.0,PURCHASE,2025-02-22 12:06:54,STORE-0512,POS-004,BATCH-STORE-0512-20250222-6,749692,SETTLED
TX-PROC-202503110048-080003,TX-POS-202503110048-080003,1690317446227753,1.99,PURCHASE,2025-03-05 11:11:13,STORE-0512,POS-004,BATCH-STORE-0512-20250305-4,LR8556,SETTLED
TX-PROC-202503110048-501119,TX-POS-202503110048-501119,CARD-94300,1.06,PURCHASE,2025-03-07 18:25:10,STORE-0512,POS-001,BATCH-STORE-0512-20250307-1,W93069,SETTLED
TX-PROC-202503110048-810599,TX-POS-202503110048-810599,3526412338849515,29.99,REFUND,2025-02-16 11:27:01,STORE-0512,POS-003,BATCH-STORE-0512-20250216-2,526464,SETTLED
TX-PROC-202503110048-457447,TX-POS-202503110048-457447,JZNT-4509,2.55,PURCHASE,2025-03-01 12:04:21,STORE-0512,POS-005,BATCH-STORE-0512-20250301-4,MR0809,SETTLED
TX-PROC-202503110048-138327,TX-POS-202503110048-138327,JALW-1878,7.5,PURCHASE,2025-03-08 17:02:20,STORE-0512,POS-005,BATCH-STORE-0512-20250308-3,H39420,SETTLED
TX-PROC-202503110048-455860,TX-POS-202503110048-455860,8614515124596626,19.99,PURCHASE,2025-02-19 18:17:17,STORE-0512,POS-001,BATCH-STORE-0512-20250219-8,544384,SETTLED
TX-PROC-202503110048-137418,TX-POS-202503110048-137418,PTIN-7391,9.12,REFUND,2025-02-12 12:43:45,STORE-0512,POS-003,BATCH-STORE-0512-20250212-4,B20667,SETTLED
TX-PROC-202503110048-821878,TX-POS-202503110048-821878,9100706404380727,1.0,PURCHASE,2025-02-15 17:45:52,STORE-0512,POS-003,BATCH-STORE-0512-20250215-4,766020,SETTLED
TX-PROC-202503110048-438695,TX-POS-202503110048-438695,CARD-40791,24.99,REFUND,2025-02-13 17:21:18,STORE-0512,POS-004,BATCH-STORE-0512-20250213-1,YS0199,SETTLED
TX-PROC-202503110048-606208,TX-POS-202503110048-606208,CARD-31554,13.0,REFUND,2025-03-07 17:30:51,STORE-0512,POS-002,BATCH-STORE-0512-20250307-3,350986,SETTLED
TX-PROC-202503110048-883452,TX-POS-202503110048-883452,8665401217743718,15.0,PURCHASE,2025-02-11 13:25:17,STORE-0512,POS-001,BATCH-STORE-0512-20250211-5,OJ3873,SETTLED
TX-PROC-202503110048-424246,TX-POS-202503110048-424246,YPGQ-6267,26.0,PURCHASE,2025-02-10 11:35:23,STORE-0512,POS-002,BATCH-STORE-0512-20250210-2,036614,SETTLED
TX-PROC-202503110048-080886,TX-POS-202503110048-080886,IJKW-7220,1.01,PURCHASE,2025-03-07 12:02:40,STORE-0512,POS-001,BATCH-STORE-0512-20250307-9,S49060,SETTLED
TX-PROC-202503110048-040907,TX-POS-202503110048-040907,GC-STORE-0512-6312,1.99,PURCHASE,2025-02-10 11:43:28,STORE-0512,POS-004,BATCH-STORE-0512-20250210-7,UO1150,SETTLED
TX-PROC-202503110048-733638,TX-POS-202503110048-733638,FIAU-1894,2.82,PURCHASE,2025-02-24 12:01:40,STORE-0512,POS-003,BATCH-STORE-0512-20250224-9,788282,SETTLED
TX-PROC-202503110048-824663,TX-POS-202503110048-824663,GC-STORE-0512-1906,5.13,REFUND,2025-02-14 13:35:49,STORE-0512,POS-005,BATCH-STORE-0512-20250214-5,465528,SETTLED
TX-PROC-202503110048-048444,TX-POS-202503110048-048444,5711388279932721,5.99,PURCHASE,2025-02-12 20:44:31,STORE-0512,POS-001,BATCH-STORE-0512-20250212-6,M69554,SETTLED
TX-PROC-202503110048-083403,TX-POS-202503110048-083403,GC-STORE-0512-1994,6.99,REFUND,2025-02-19 12:00:09,STORE-0512,POS-003,BATCH-STORE-0512-20250219-9,QE6988,SETTLED
TX-PROC-202503110048-107174,TX-POS-202503110048-107174,CARD-98085,2.99,PURCHASE,2025-02-10 11:23:48,STORE-0512,POS-001,BATCH-STORE-0512-20250210-9,K81815,SETTLED
TX-PROC-202503110048-887810,TX-POS-202503110048-887810,QPNE-8597,8.99,REFUND,2025-02-28 13:58:23,STORE-0512,POS-001,BATCH-STORE-0512-20250228-6,IO8663,SETTLED
TX-PROC-202503110048-656402,TX-POS-202503110048-656402,CARD-50991,5.0,REFUND,2025-02-17 18:40:04,STORE-0512,POS-005,BATCH-STORE-0512-20250217-4,R12376,SETTLED
TX-PROC-202503110048-221387,TX-POS-202503110048-221387,6346948872751266,6.0,REFUND,2025-02-11 11:39:16,STORE-0512,POS-003,BATCH-STORE-0512-20250210-2,178265,SETTLED
TX-PROC-202503110048-029784,TX-POS-202503110048-029784,CARD-62276,3.99,PURCHASE,2025-02-20 11:20:07,STORE-0512,POS-004,BATCH-STORE-0512-20250220-8,WV9570,SETTLED
TX-PROC-202503110048-549510,TX-POS-202503110048-549510,CARD-18275,3.68,REFUND,2025-02-26 19:21:26,STORE-0512,POS-003,BATCH-STORE-0512-20250226-2,Y03920,SETTLED
TX-PROC-202503110048-359763,TX-POS-202503110048-359763,GC-STORE-0512-7663,18.99,REFUND,2025-02-11 17:31:45,STORE-0512,POS-004,BATCH-STORE-0512-20250211-8,KJ4136,SETTLED
TX-PROC-202503110048-821617,TX-POS-202503110048-821617,7333276549539071,1.0,PURCHASE,2025-02-09 13:54:56,STORE-0512,POS-001,BATCH-STORE-0512-20250209-4,MG1294,SETTLED
TX-PROC-202503110048-864625,TX-POS-202503110048-864625,8364462803737005,6.99,REFUND,2025-03-10 12:38:45,STORE-0512,POS-004,BATCH-STORE-0512-20250310-7,956907,SETTLED
TX-PROC-202503110048-744395,TX-POS-202503110048-744395,CARD-49590,4.99,PURCHASE,2025-03-08 12:43:59,STORE-0512,POS-005,BATCH-STORE-0512-20250308-8,P62246,SETTLED
TX-PROC-202503110048-623123,TX-POS-202503110048-623123,GIIR-8118,9.99,REFUND,2025-02-13 13:52:30,STORE-0512,POS-001,BATCH-STORE-0512-20250213-7,LI7183,SETTLED
TX-PROC-202503110048-143405,TX-POS-202503110048-143405,GC-STORE-0512-7693,5.99,REFUND,2025-02-18 11:13:49,STORE-0512,POS-005,BATCH-STORE-0512-20250218-5,RJ4921,SETTLED
TX-PROC-202503110048-371496,TX-POS-202503110048-371496,6346948872751266,1.99,PURCHASE,2025-03-02 09:12:23,STORE-0512,POS-001,BATCH-STORE-0512-20250302-5,047406,SETTLED
TX-PROC-202503110048-918881,TX-POS-202503110048-918881,LNCS-1731,20.58,PURCHASE,2025-02-09 13:35:53,STORE-0512,POS-005,BATCH-STORE-0512-20250209-2,P56820,SETTLED
TX-PROC-202503110048-962160,TX-POS-202503110048-962160,6248174351303434,1.5,PURCHASE,2025-02-14 18:53:59,STORE-0512,POS-001,BATCH-STORE-0512-20250214-4,253277,SETTLED
TX-PROC-202503110048-800349,TX-POS-202503110048-800349,1092327184454104,8.26,REFUND,2025-03-08 19:09:15,STORE-0512,POS-002,BATCH-STORE-0512-20250308-5,216049,SETTLED
TX-PROC-202503110048-560348,TX-POS-202503110048-560348,SERN-8014,1.01,PURCHASE,2025-03-11 13:06:26,STORE-0512,POS-005,BATCH-STORE-0512-20250311-9,DT7330,SETTLED
TX-PROC-202503110048-637687,TX-POS-202503110048-637687,CARD-54616,3.99,PURCHASE,2025-02-15 13:48:47,STORE-0512,POS-005,BATCH-STORE-0512-20250215-1,E41245,SETTLED
TX-PROC-202503110048-079686,TX-POS-202503110048-079686,9185635327079470,2.99,PURCHASE,2025-02-09 11:14:56,STORE-0512,POS-004,BATCH-STORE-0512-20250209-9,231977,SETTLED
TX-PROC-202503110048-910067,TX-POS-202503110048-910067,9277382790131241,1.0,PURCHASE,2025-03-06 18:29:10,STORE-0512,POS-004,BATCH-STORE-0512-20250306-5,313934,SETTLED
TX-PROC-202503110048-437385,TX-POS-202503110048-437385,GC-STORE-0512-2643,46.99,REFUND,2025-03-11 21:59:45,STORE-0512,POS-005,BATCH-STORE-0512-20250311-5,HG3939,SETTLED
